id_14854262 __stool_NN_2
id_02313250 __deprive_VB_2
id_00321731 __instilment_NN_1
id_12249542 __vaccinium_vitis-idaea_NN_1
id_03739693 __medical_instrument_NN_1
id_00951601 __misspeak_VB_1
id_10059162 __enrollee_NN_1
id_01813668 __walk_on_air_VB_1
id_13304186 __bid_price_NN_1
id_02410313 __genus_bison_NN_1
id_02074542 __hydrodamalis_NN_1
id_01203074 __carry_VB_34
id_10547145 __saint_NN_1
id_06719404 __patronage_NN_3
id_04443257 __tobacconist_shop_NN_1
id_12494629 __genus_delonix_NN_1
id_00852922 __deride_VB_1
id_00338817 __confident_JJ_1
id_10154013 __woman's_doctor_NN_1
id_11338796 __thomas_the_doubting_apostle_NN_1
id_05500594 __rhombencephalon_NN_1
id_13855828 __flip_side_NN_1
id_02372326 __reciprocate_VB_1
id_07525057 __uneasiness_NN_1
id_02059162 __petrel_NN_1
id_08937995 __toulon_NN_1
id_04186051 __shaving_soap_NN_1
id_05194874 __grip_NN_6
id_01190364 __judgment_on_the_merits_NN_1
id_00205349 __turndown_NN_1
id_04771890 __variability_NN_2
id_14862753 __propionic_acid_NN_1
id_12322099 __white-heart_hickory_NN_1
id_10053004 __emperor_NN_1
id_14698000 __sedimentary_rock_NN_1
id_14646152 __neon_NN_1
id_02132580 __ursus_horribilis_NN_1
id_11915658 __compass_plant_NN_2
id_04842993 __sensitivity_NN_5
id_10526300 __drunken_reveller_NN_1
id_02641379 __lepisosteus_osseus_NN_1
id_01112420 __marketing_NN_2
id_09370552 __niagara_river_NN_1
id_05264247 __scab_NN_2
id_08083320 __catholic_church_NN_1
id_02240223 __family_cimicidae_NN_1
id_01985757 __sag_down_VB_1
id_08937109 __nantes_NN_1
id_10594043 __showman_NN_1
id_01592084 __chickadee_NN_1
id_02378415 __warhorse_NN_3
id_10461424 __power_NN_5
id_10844031 __prospero_lambertini_NN_1
id_01045306 __woman-worship_NN_1
id_03358726 __flash_camera_NN_1
id_01460785 __screen_VB_6
id_04831727 __generousness_NN_1
id_08856793 __sao_bernardo_do_campo_NN_1
id_01901289 __waver_VB_3
id_07744811 __blackberry_NN_1
id_03210940 __presentation_NN_5
id_12538603 __lathyrus_NN_1
id_04027023 __push_button_NN_1
id_10308394 __club_member_NN_1
id_04502851 __twenty-two_NN_2
id_06827679 __screen_font_NN_1
id_02957586 __capsule_NN_2
id_02690373 __airliner_NN_1
id_01428580 __soft-finned_fish_NN_1
id_11983910 __hypochoeris_NN_1
id_04630689 __sunshine_NN_3
id_00589596 __cadetship_NN_1
id_06816106 __sheet_music_NN_1
id_00445802 __pugilism_NN_1
id_08986526 __setubal_NN_1
id_09285979 __galilean_satellite_NN_1
id_11334003 __thatch_NN_3
id_01556514 __whistler_NN_5
id_04763293 __individuation_NN_2
id_12927921 __pedilanthus_NN_1
id_12487394 __family_caesalpiniaceae_NN_1
id_11705921 __lindera_NN_1
id_03472232 __gymnastic_apparatus_NN_1
id_08679369 __watershed_NN_1
id_08925287 __hiroshima_NN_1
id_04955160 __polish_NN_1
id_08555333 __stockbroker_belt_NN_1
id_00145299 __scollop_VB_3
id_00216038 __dissolution_NN_4
id_00303849 __parachuting_NN_1
id_00175605 __shark_repellent_NN_1
id_12007766 __swan_river_everlasting_NN_1
id_02068974 __dolphin_NN_2
id_03838298 __objective_lens_NN_1
id_09877951 __sidekick_NN_1
id_02717701 __loll_VB_1
id_08342039 __international_intelligence_agency_NN_1
id_08044676 __sl_NN_1
id_04248607 __snapshot_NN_1
id_01429349 __fish_family_NN_1
id_00896526 __close-order_drill_NN_1
id_02142295 __genus_macrotus_NN_1
id_07689217 __shawnee_cake_NN_1
id_02511303 __gill_bar_NN_1
id_00527572 __cure_VB_2
id_00583523 __professionalize_VB_1
id_00365995 __dilation_NN_2
id_01666802 __kinosternidae_NN_1
id_02827883 __belt_NN_1
id_07553964 __ruth_NN_3
id_07489548 __libido_NN_1
id_07725531 __green_pea_NN_1
id_09026780 __oviedo_NN_1
id_03464266 __wytensin_NN_1
id_03412906 __gallows_NN_1
id_01057200 __supplying_NN_1
id_04908396 __willfulness_NN_1
id_12393269 __ramie_NN_1
id_12357485 __shellflower_NN_2
id_10233445 __king_of_great_britain_NN_1
id_12764202 __virginian_sumac_NN_1
id_00541035 __sashay_NN_1
id_00307568 __extravasate_VB_2
id_10203298 __indian_chieftain_NN_1
id_09772930 __trollop_NN_2
id_00673095 __quantize_VB_1
id_10560352 __schoolteacher_NN_1
id_07719213 __asparagus_NN_2
id_12013811 __seriphidium_NN_1
id_04074329 __remaking_NN_1
id_05964445 __majority_rule_NN_1
id_00683127 __bethink_VB_2
id_01607103 __genus_buteo_NN_1
id_01630903 __pry_VB_4
id_02064000 __greenland_whale_NN_1
id_06027051 __stratified_sample_NN_1
id_10765189 __wallpaperer_NN_1
id_00092690 __recuperate_VB_4
id_00749767 __treason_NN_3
id_01890792 __toss_VB_4
id_13879320 __trilateral_NN_1
id_11800359 __schefflera_NN_1
id_10063461 __escort_NN_3
id_07202579 __label_NN_1
id_12576029 __vicia_faba_NN_1
id_10761693 __vulgarian_NN_1
id_11529603 __plantae_NN_1
id_12278371 __quercus_stellata_NN_1
id_01766407 __reassure_VB_1
id_08108784 __tribe_NN_3
id_10344656 __name_dropper_NN_1
id_06684383 __dedication_NN_3
id_03555426 __hypermarket_NN_1
id_10365846 __nudnik_NN_1
id_02004227 __run_down_VB_7
id_09973422 __cowgirl_NN_1
id_01523105 __reel_VB_3
id_00885925 __oblige_VB_3
id_03822951 __nyse_NN_1
id_15121406 __history_NN_1
id_15196186 __xmas_NN_1
id_03842156 __office_furniture_NN_1
id_01153305 __federation_NN_3
id_07787429 __steamer_clam_NN_1
id_09995573 __steerer_NN_2
id_06615927 __coming_attraction_NN_1
id_07485475 __craving_NN_1
id_00004227 __expire_VB_3
id_10760340 __voter_NN_1
id_07419960 __subsidence_NN_1
id_07140659 __word_NN_5
id_01791973 __fluster_VB_1
id_08517449 __bull's_eye_NN_2
id_00474994 __precipitate_VB_2
id_10901589 __lorenzo_ganganelli_NN_1
id_10789118 __womanizer_NN_1
id_12073410 __miltonia_NN_1
id_04811126 __outlawry_NN_1
id_01547832 __tyrant_flycatcher_NN_1
id_12508936 __genus_baphia_NN_1
id_04637108 __laziness_NN_1
id_07266178 __buoy_NN_1
id_04250850 __snorkel_breather_NN_1
id_09197815 __anion_NN_1
id_12192373 __family_elaeocarpaceae_NN_1
id_10562391 __scorer_NN_1
id_13412321 __register_NN_3
id_01155090 __overtake_VB_1
id_02663657 __soleidae_NN_1
id_07249336 __mailer_NN_3
id_13628761 __gigabyte_NN_2
id_14055052 __white_lung_NN_1
id_05034225 __strength_NN_7
id_01518047 __twine_VB_3
id_06571301 __web_browser_NN_1
id_11733904 __hellebore_NN_2
id_04704346 __softness_NN_8
id_14025478 __orthodox_sleep_NN_1
id_00385266 __breaking_away_NN_1
id_03568117 __indicator_NN_3
id_10652954 __statistician_NN_2
id_02301825 __take_over_VB_4
id_11859024 __genus_claytonia_NN_1
id_14171492 __congenital_afibrinogenemia_NN_1
id_07449157 __masquerade_ball_NN_1
id_11183955 __modigliani_NN_1
id_08718577 __central_african_republic_NN_1
id_05274808 __os_tarsi_fibulare_NN_1
id_02002591 __quest_VB_2
id_01682920 __family_amphisbaenidae_NN_1
id_04980656 __stinkiness_NN_1
id_05952979 __theory_NN_3
id_01436139 __propagate_VB_3
id_09143321 __brownsville_NN_1
id_12631224 __geum_NN_1
id_04847733 __natural_virtue_NN_1
id_10544748 __wrecker_NN_2
id_05677952 __sentience_NN_1
id_02364221 __family_caviidae_NN_1
id_10568200 __second_sacker_NN_1
id_11056654 __holly_NN_2
id_01599539 __casket_VB_1
id_03298211 __prosom_NN_1
id_08226838 __moshav_NN_1
id_06795290 __bend_sinister_NN_1
id_00442267 __vaporize_VB_2
id_02605139 __family_chaetodontidae_NN_1
id_07366627 __variant_NN_1
id_01463792 __tease_apart_VB_1
id_00202284 __resistance_NN_1
id_08924913 __kobe_NN_1
id_02895154 __egis_NN_1
id_05611062 __zone_NN_4
id_13786187 __isometry_NN_2
id_06782680 __surmise_NN_1
id_13266170 __scholarship_NN_1
id_06536227 __statute_book_NN_1
id_00076563 __trip-up_NN_1
id_13903738 __verge_NN_1
id_08804487 __lucania_NN_1
id_00210940 __tone_ending_NN_1
id_00096513 __salvation_NN_4
id_10583250 __servitor_NN_1
id_10252354 __reader_NN_6
id_00345926 __vibration_NN_1
id_02404186 __beef_cattle_NN_1
id_11993007 __machaeranthera_NN_1
id_05455690 __yellow_spot_NN_2
id_01379252 __genus_staphylococcus_NN_1
id_00024720 __state_NN_2
id_01768402 __superclass_chelicerata_NN_1
id_11432758 __moderate_breeze_NN_1
id_06241825 __tibetan_buddhism_NN_1
id_08277805 __academy_NN_3
id_08565894 __end_NN_9
id_01150164 __tackle_VB_3
id_02445276 __genus_enhydra_NN_1
id_09889346 __genevan_NN_2
id_01638438 __old_JJ_2
id_07715561 __squash_NN_2
id_00900583 __welcome_VB_2
id_13122985 __epiphytic_plant_NN_1
id_08573472 __front_end_NN_1
id_04677952 __semblance_NN_1
id_00282840 __march_NN_3
id_15078050 __transparent_gem_NN_1
id_14526635 __zeitgeist_NN_1
id_13188096 __davallia_NN_1
id_11946051 __safflower_NN_1
id_11753936 __mimosaceae_NN_1
id_13403331 __document_NN_3
id_10592152 __tradesman_NN_1
id_05551318 __side_NN_3
id_02019431 __muscle_VB_1
id_01328702 __virus_NN_1
id_08216647 __rearguard_NN_1
id_03124700 __cox-2_inhibitor_NN_1
id_08282696 __graduate_school_NN_1
id_00550117 __switch_VB_3
id_04425656 __thiothixene_NN_1
id_00273690 __change_of_color_NN_1
id_04825383 __prevarication_NN_2
id_01347431 __division_archaebacteria_NN_1
id_01320513 __shear_VB_1
id_07939880 __duality_NN_1
id_02253456 __pay_off_VB_4
id_08585657 __visible_horizon_NN_1
id_02551494 __scombresox_NN_1
id_02038993 __pratincole_NN_1
id_10156629 __hakim_NN_2
id_05235607 __symphysion_NN_1
id_01886334 __scramble_VB_1
id_04362025 __surface_NN_1
id_07236759 __plaint_NN_1
id_09041371 __hellespont_NN_1
id_13043264 __order_lycoperdales_NN_1
id_09865954 __booking_agent_NN_1
id_02241008 __notonecta_undulata_NN_1
id_05772356 __reasoning_NN_1
id_14276649 __zoonotic_disease_NN_1
id_05454070 __red_blood_cell_NN_1
id_00518303 __oktoberfest_NN_2
id_05102101 __radius_NN_1
id_04275661 __spike_NN_2
id_00185698 __mercerize_VB_1
id_00400645 __rehabilitation_NN_1
id_08749864 __windward_isles_NN_1
id_08143321 __irs_NN_1
id_02049532 __podicipitiform_seabird_NN_1
id_14038993 __desire_NN_3
id_06828389 __star_NN_7
id_10829733 __ibn-sina_NN_1
id_02044659 __genus_catharacta_NN_1
id_14452294 __surfeit_NN_1
id_02353537 __curtain_VB_1
id_10672662 __suffragette_NN_1
id_02688443 __surface_NN_6
id_12685831 __cranesbill_NN_1
id_02818832 __bed_NN_1
id_01106808 __transaction_NN_1
id_09704630 __londoner_NN_1
id_03895293 __passage_NN_3
id_07492516 __comfort_NN_2
id_05227572 __trigonum_cerebrale_NN_1
id_01104852 __overreach_VB_2
id_08904731 __mysore_NN_1
id_01274341 __circumcise_VB_2
id_02728440 __wearing_apparel_NN_1
id_01479643 __superclass_gnathostomata_NN_1
id_14871968 __fluorocarbon_NN_1
id_05715864 __tang_NN_3
id_02089555 __foxhound_NN_1
id_02636811 __spidery_JJ_1
id_05512139 __vesica_NN_1
id_02727883 __sell_VB_2
id_12971157 __rhizopogonaceae_NN_1
id_07487063 __pining_NN_1
id_01734273 __lampropeltis_NN_1
id_00177578 __ablate_VB_2
id_05054130 __persistence_NN_1
id_09725772 __pakistani_NN_1
id_03894379 __partition_NN_1
id_08818835 __ragusa_NN_1
id_03844045 __oil_lamp_NN_1
id_09607630 __appointment_NN_4
id_08801546 __ticino_NN_1
id_02075764 __skedaddle_VB_1
id_07656077 __cut_of_beef_NN_1
id_10247880 __latin_NN_3
id_05531666 __bronchiole_NN_1
id_06453849 __new_testament_NN_1
id_13171447 __parkeriaceae_NN_1
id_02713097 __anklet_NN_3
id_07314658 __puncture_NN_1
id_15282696 __velocity_NN_1
id_04821277 __coherency_NN_2
id_12606797 __tradescantia_NN_1
id_01475648 __osteostracan_NN_1
id_05656042 __binocular_vision_NN_1
id_12256112 __wintergreen_NN_1
id_07646927 __wildfowl_NN_1
id_00280586 __movement_NN_11
id_00877327 __research_VB_1
id_10275395 __stalwart_NN_1
id_05128370 __pallet_NN_1
id_12149521 __phyllostachys_bambusoides_NN_1
id_15291498 __term_of_office_NN_1
id_00644583 __study_VB_1
id_08933084 __left_bank_NN_1
id_11786539 __taro_plant_NN_1
id_01741943 __boa_NN_2
id_09837824 __banker_NN_1
id_00930868 __dramatization_NN_1
id_01543383 __widow_bird_NN_1
id_07505047 __care_NN_4
id_07648267 __thigh_NN_2
id_05202284 __voice_NN_9
id_06507041 __registry_NN_1
id_11623105 __true_cedar_NN_1
id_00349080 __standing_NN_3
id_03554460 __hygrometer_NN_1
id_07828156 __celery_seed_NN_1
id_10343554 __religious_mystic_NN_1
id_02706478 __shimmer_VB_2
id_02524524 __hake_NN_2
id_11842204 __cactus_NN_1
id_10500942 __quizmaster_NN_1
id_00395841 __melt_VB_4
id_05068080 __tilt_NN_4
id_04028472 __pyelogram_NN_1
id_10177150 __historiographer_NN_1
id_09643670 __yellow_woman_NN_1
id_02607630 __labridae_NN_1
id_00548266 __push_through_VB_1
id_02150306 __family_desmodontidae_NN_1
id_02806907 __symbolical_JJ_1
id_08916832 __babylon_NN_1
id_04085017 __reverse_gear_NN_1
id_10779897 __whoremonger_NN_2
id_07606764 __kiss_NN_3
id_06720371 __libel_NN_1
id_00190999 __aerate_VB_2
id_12064814 __gymnadeniopsis_NN_1
id_10442815 __plowman_NN_1
id_13477462 __instruction_execution_NN_1
id_03285912 __enclosure_NN_1
id_10560637 __scientist_NN_1
id_02250464 __pseudococcidae_NN_1
id_09467185 __urals_NN_1
id_12541403 __lathyrus_sativus_NN_1
id_02647660 __sea_poker_NN_1
id_05023233 __inelasticity_NN_1
id_12545232 __prairie_trefoil_NN_1
id_00430191 __unclear_JJ_2
id_08142972 __uscb_NN_1
id_02097925 __fall_out_VB_3
id_00361041 __bite_NN_9
id_08933437 __clichy-la-garenne_NN_1
id_03560161 __idol_NN_1
id_01387301 __ruffle_VB_9
id_00901799 __premise_VB_2
id_10325656 __humdinger_NN_1
id_10489426 __psychophysicist_NN_1
id_02721948 __antimalarial_drug_NN_1
id_10840021 __thomas_a_becket_NN_1
id_08801364 __italian_peninsula_NN_1
id_01394464 __grind_VB_2
id_02480855 __gorilla_gorilla_NN_1
id_00103875 __tan_VB_2
id_01690703 __xenosauridae_NN_1
id_09289331 __glacier_NN_1
id_00438752 __retard_VB_1
id_05867413 __section_NN_6
id_03497657 __lid_NN_3
id_00135718 __inappropriate_JJ_1
id_02921884 __sepulture_NN_2
id_10149867 __turnkey_NN_1
id_00059728 __clinch_NN_1
id_07335716 __disappearance_NN_2
id_08956140 __inchon_NN_1
id_02510240 __genus_ailuropoda_NN_1
id_01086356 __conferral_NN_1
id_02026498 __genus_aphriza_NN_1
id_01644050 __induce_VB_1
id_00451866 __blood_sport_NN_1
id_00655378 __isolate_VB_4
id_12069488 __himantoglossum_NN_1
id_07424109 __revolution_NN_1
id_07774295 __hickory_nut_NN_1
id_12656229 __red_raspberry_NN_1
id_07709333 __leafy_vegetable_NN_1
id_02017663 __take_water_VB_1
id_09962966 __yardbird_NN_2
id_01799629 __hamstring_VB_1
id_01294127 __saratoga_NN_2
id_00177186 __propitious_JJ_1
id_01822602 __cuculiform_bird_NN_1
id_05136343 __wideness_NN_1
id_02041085 __larid_NN_1
id_01281611 __gouge_VB_1
id_01155354 __hard_JJ_2
id_08340153 __united_states_intelligence_community_NN_1
id_12201166 __tarrietia_NN_1
id_01648001 __genus_alytes_NN_1
id_04016576 __pruning_saw_NN_1
id_02655355 __family_diodontidae_NN_1
id_07729485 __soybean_NN_3
id_01322391 __character_VB_1
id_02437825 __lama_NN_2
id_06469694 __survey_NN_2
id_06263020 __gutter_press_NN_1
id_00747640 __begin_VB_4
id_02127052 __lynx_NN_2
id_01153762 __get_even_VB_2
id_06906971 __algonquin_NN_2
id_01653873 __make_VB_15
id_06437137 __psalms_NN_1
id_15145782 __anal_stage_NN_1
id_00024279 __vivify_VB_1
id_14560926 __rot_NN_1
id_13069535 __septobasidium_NN_1
id_06723635 __amendment_NN_2
id_08727606 __hangzhou_NN_1
id_11751598 __swainsona_NN_1
id_02004661 __mycteria_NN_1
id_01845720 __travel_VB_2
id_01999048 __lepas_NN_1
id_03784270 __ostensorium_NN_1
id_00794614 __tryout_NN_2
id_14651212 __praseodymium_NN_1
id_01809752 __stinkbird_NN_1
id_01454260 __fistulariidae_NN_1
id_02314658 __dispossess_VB_1
id_07926127 __lacing_NN_1
id_00447073 __sledding_NN_1
id_05645597 __stupidity_NN_1
id_00945853 __name_VB_8
id_02657219 __tally_VB_1
id_00239230 __opening_move_NN_1
id_10236304 __kinsperson_NN_1
id_01502195 __tuneful_JJ_1
id_01612084 __load_VB_4
id_08519299 __detention_basin_NN_1
id_12098227 __genus_plumbago_NN_1
id_01802070 __mortify_VB_1
id_04521125 __vapour_lock_NN_1
id_15131123 __elapsed_time_NN_1
id_14652954 __rubidium_NN_1
id_05593476 __ulna_NN_1
id_04915866 __insolence_NN_1
id_00756598 __four_flush_NN_1
id_13973059 __lawlessness_NN_1
id_07685730 __rye_bread_NN_1
id_11404971 __zanuck_NN_1
id_00815644 __aim_NN_3
id_12152532 __cotton_rush_NN_1
id_01522716 __encircle_VB_1
id_13580058 __utility_NN_4
id_11668117 __monocotyledon_NN_1
id_04261116 __sorter_NN_2
id_00265119 __renovation_NN_1
id_01771417 __whip_scorpion_NN_1
id_08851034 __city_of_bridges_NN_1
id_05039709 __alkalinity_NN_1
id_13264794 __heirloom_NN_1
id_00661584 __contradistinguish_VB_1
id_13366537 __subsistence_NN_1
id_04585456 __wincey_NN_1
id_08187988 __greek_chorus_NN_1
id_09073938 __miami_beach_NN_1
id_07977592 __subroutine_library_NN_1
id_13718451 __obolus_NN_1
id_14960090 __natural_gas_NN_1
id_06792526 __storm_cone_NN_1
id_04560113 __water_heater_NN_1
id_06599788 __topic_NN_1
id_11444816 __dehiscence_NN_1
id_10327987 __monegasque_NN_1
id_00241245 __jump_ball_NN_1
id_06513366 __request_NN_1
id_00848466 __fornication_NN_2
id_11770526 __genus_amsonia_NN_1
id_02557790 __hang_VB_11
id_07584423 __bortsch_NN_1
id_05479503 __vestibulocochlear_nerve_NN_1
id_07404798 __undertide_NN_1
id_04735233 __variance_NN_5
id_10393909 __painter_NN_2
id_01724470 __ichthyosauridae_NN_1
id_01993805 __string_along_VB_1
id_08500819 __interplanetary_space_NN_1
id_11270772 __ross_NN_4
id_07676967 __polony_NN_1
id_02662076 __aberrate_VB_1
id_03774673 __mithramycin_NN_1
id_13151265 __family_chloranthaceae_NN_1
id_00991900 __placard_VB_2
id_05516366 __acinus_NN_2
id_11660848 __taxales_NN_1
id_04587648 __window_NN_1
id_02354781 __thomomys_talpoides_NN_1
id_03197804 __lanoxin_NN_1
id_15105955 __xenotime_NN_1
id_00348103 __come_on_VB_5
id_10691148 __tapper_NN_5
id_08321956 __jirga_NN_1
id_02206619 __take_VB_21
id_00787049 __cross_question_VB_1
id_09624168 __male_person_NN_1
id_02247511 __sweet-potato_whitefly_NN_1
id_09883452 __buster_NN_4
id_06733939 __evidence_NN_3
id_11453016 __power_NN_2
id_00593108 __headship_NN_2
id_14500819 __rummage_NN_1
id_02000954 __wading_bird_NN_1
id_01710348 __titanosauridae_NN_1
id_07968702 __interest_group_NN_1
id_00543233 __music_NN_3
id_02435517 __pere_david's_deer_NN_1
id_07180570 __citation_NN_2
id_04857738 __valour_NN_1
id_07344233 __surf_NN_1
id_07226330 __warning_of_war_NN_1
id_11897466 __stanleya_pinnata_NN_1
id_02879638 __pontifical_JJ_1
id_07849336 __yogurt_NN_1
id_11512818 __conductivity_NN_1
id_04903813 __equanimity_NN_1
id_00286605 __stain_VB_2
id_02337066 __bed_VB_1
id_08803382 __italian_region_NN_1
id_02324717 __oryctolagus_NN_1
id_01864707 __mammal_genus_NN_1
id_06115701 __geology_NN_1
id_07675627 __sausage_NN_1
id_00270826 __stabilize_VB_1
id_02543565 __snakefish_NN_1
id_05785067 __weighing_NN_1
id_09238674 __caucasus_mountains_NN_1
id_08804662 __bolzano_NN_1
id_04470953 __transducer_NN_1
id_00127286 __walk_NN_2
id_04670022 __reliableness_NN_1
id_04123740 __saddle_NN_1
id_12584715 __sugar_palm_NN_1
id_00230172 __fade_NN_2
id_06719974 __character_assassination_NN_1
id_01307142 __level_VB_3
id_08424769 __firing_squad_NN_1
id_01759926 __touch_a_chord_VB_1
id_13458268 __decomposition_reaction_NN_1
id_08787049 __mycenae_NN_1
id_13250680 __pile_NN_3
id_07327013 __prelude_NN_1
id_06856884 __tucket_NN_1
id_12549420 __medicago_sativa_NN_1
id_02557909 __strizostedion_vitreum_glaucum_NN_1
id_00321956 __inclosure_NN_2
id_06737394 __declaration_NN_4
id_11604904 __order_lyginopteridales_NN_1
id_09940725 __comedian_NN_2
id_00605349 __tribuneship_NN_1
id_13977870 __earthquake_NN_2
id_05804274 __overreckoning_NN_1
id_08889521 __galway_NN_1
id_02391049 __zebra_NN_1
id_10492202 __tugger_NN_1
id_01549420 __strike_VB_14
id_10607706 __skinner_NN_4
id_00214951 __wet_VB_1
id_09774167 __advisee_NN_1
id_08604487 __everglades_national_park_NN_1
id_09612131 __contestee_NN_1
id_05612809 __surface_NN_5
id_09163844 __south_vietnam_NN_1
id_08851500 __ghent_NN_1
id_13526110 __organic_process_NN_1
id_09532837 __lohan_NN_1
id_08919241 __asur_NN_1
id_00783523 __call_VB_22
id_05814650 __issue_NN_1
id_00796586 __assignment_NN_5
id_00574341 __depolarize_VB_1
id_02589955 __orthopristis_NN_1
id_00668112 __cautery_NN_2
id_11455901 __food_chain_NN_1
id_01083504 __dispensation_NN_3
id_06757289 __song_and_dance_NN_2
id_06956896 __permic_NN_1
id_00664110 __medication_NN_2
id_07360293 __sublimation_NN_1
id_06126761 __biotechnology_NN_1
id_00611433 __education_NN_4
id_15274441 __lull_NN_1
id_09762821 __winner_NN_3
id_12882321 __whorlywort_NN_1
id_09462312 __trondheim_fjord_NN_1
id_03100026 __piratical_JJ_1
id_01035853 __sacrament_of_the_eucharist_NN_1
id_02429475 __turn_out_VB_8
id_00665886 __sustain_VB_7
id_08951077 __leyden_NN_1
id_09877587 __browser_NN_1
id_02460009 __new_world_anteater_NN_1
id_03448253 __panel_NN_6
id_09222051 __scrap_NN_1
id_00943600 __amniocentesis_NN_1
id_05660937 __teaching_method_NN_1
id_01480715 __subclass_holocephali_NN_1
id_01546111 __stand_up_VB_4
id_00489299 __glorify_VB_2
id_04062807 __scout_car_NN_1
id_07852919 __cheddar_cheese_NN_1
id_02602215 __family_atherinidae_NN_1
id_00526412 __break_dancing_NN_1
id_07421859 __outage_NN_2
id_04764741 __commonness_NN_4
id_02367678 __lagidium_NN_1
id_03353281 __fitment_NN_1
id_14535431 __wet_NN_1
id_13068434 __tilletia_foetida_NN_1
id_14997888 __percolate_NN_1
id_01579410 __rook_NN_2
id_04790774 __noxiousness_NN_1
id_05706954 __omission_NN_4
id_00308370 __trip_NN_1
id_00787832 __liberation_NN_2
id_05893653 __misconception_NN_1
id_08453722 __precedent_NN_3
id_02037464 __phalarope_NN_1
id_09943541 __commissioned_naval_officer_NN_1
id_10627899 __sourpuss_NN_1
id_10431514 __picker_NN_2
id_05654052 __interoception_NN_1
id_01476180 __suffocate_VB_2
id_13875185 __saucer_NN_1
